num_expediente,hora,cod_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,x_utm,y_utm,mes,dia
2021S000657,15:35:00,11.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,437045.53,4470212.099,1,1
2021S000657,15:35:00,11.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,437045.53,4470212.099,1,1
2021S000658,16:00:00,2.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,440975.58,4471731.132,1,1
2021S000658,16:00:00,2.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,440975.58,4471731.132,1,1
2021S000658,16:00:00,2.0,alcance,despejado,turismo,pasajero,adulto,mujer,sin asistencia,440975.58,4471731.132,1,1
2021S000658,16:00:00,2.0,alcance,despejado,turismo,pasajero,adulto,hombre,leve,440975.58,4471731.132,1,1
2021S000659,21:00:00,5.0,caída,despejado,motocicleta > 125cc,conductor,joven,hombre,leve,443437.504,4478958.741,1,0
2021S000660,21:25:00,17.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,leve,441926.208,4468107.848,1,0
2021S000660,21:25:00,17.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,leve,441926.208,4468107.848,1,0
2021S000660,21:25:00,17.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,leve,441926.208,4468107.848,1,0
2021S000663,16:40:00,16.0,alcance,nevando,turismo,conductor,joven,hombre,sin asistencia,444218.616,4482045.644,1,4
2021S000663,16:40:00,16.0,alcance,nevando,turismo,conductor,adulto,hombre,sin asistencia,444218.616,4482045.644,1,4
2021S000664,17:30:00,9.0,choque contra obstáculo fijo,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,439140.029,4479399.971,1,1
2021S000664,17:30:00,9.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,439140.029,4479399.971,1,1
2021S000664,17:30:00,9.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,439140.029,4479399.971,1,1
2021S000665,16:00:00,15.0,alcance,nevando,turismo,conductor,joven,hombre,sin asistencia,443826.792,4478879.938,1,1
2021S000665,16:00:00,15.0,alcance,nevando,turismo,conductor,joven,hombre,sin asistencia,443826.792,4478879.938,1,1
2021S000666,15:05:00,21.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,450567.791,4480114.899,1,1
2021S000666,15:05:00,21.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,450567.791,4480114.899,1,1
2021S000667,18:05:00,11.0,colisión lateral,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,436963.565,4469444.633,1,1
2021S000667,18:05:00,11.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,436963.565,4469444.633,1,1
2021S000668,16:55:00,15.0,choque contra obstáculo fijo,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,444793.712,4475996.17,1,1
2021S000669,20:45:00,2.0,caída,despejado,bicicleta epac (pedaleo asistido),conductor,joven,mujer,leve,440409.841,4472166.89,1,6
2021S000670,20:40:00,18.0,caída,nublado,motocicleta > 125cc,conductor,joven,hombre,sin asistencia,449050.082,4469231.199,1,0
2021S000671,17:30:00,4.0,colisión múltiple,despejado,furgoneta,conductor,joven,hombre,sin asistencia,443187.2,4475591.0,1,1
2021S000671,17:30:00,4.0,colisión múltiple,despejado,turismo,conductor,joven,hombre,sin asistencia,443187.2,4475591.0,1,1
2021S000671,17:30:00,4.0,colisión múltiple,despejado,turismo,conductor,adulto,hombre,sin asistencia,443187.2,4475591.0,1,1
2021S000672,14:30:00,20.0,colisión lateral,despejado,maquinaria de obras,conductor,joven,hombre,sin asistencia,447912.863,4475937.34,1,1
2021S000672,14:30:00,20.0,colisión lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,447912.863,4475937.34,1,1
2021S000673,16:00:00,20.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,447891.911,4477321.956,1,1
2021S000673,16:00:00,20.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,447891.911,4477321.956,1,1
2021S000674,20:40:00,18.0,caída,nublado,motocicleta > 125cc,conductor,adulto,hombre,sin asistencia,449055.152,4469225.085,1,0
2021S000675,22:42:00,2.0,alcance,despejado,bicicleta,conductor,joven,hombre,leve,440509.269,4472989.719,1,0
2021S000675,22:42:00,2.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,440509.269,4472989.719,1,0
2021S000675,22:42:00,2.0,alcance,despejado,turismo,pasajero,niños,mujer,sin asistencia,440509.269,4472989.719,1,0
2021S000675,22:42:00,2.0,alcance,despejado,turismo,pasajero,adulto,mujer,sin asistencia,440509.269,4472989.719,1,0
2021S000676,16:50:00,15.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,442899.391,4481767.863,1,1
2021S000676,16:50:00,15.0,choque contra obstáculo fijo,despejado,turismo,pasajero,adolescente,mujer,sin asistencia,442899.391,4481767.863,1,1
2021S000677,20:40:00,18.0,caída,nublado,motocicleta > 125cc,conductor,joven,hombre,sin asistencia,449052.767,4469226.353,1,0
2021S000677,20:40:00,18.0,caída,nublado,motocicleta > 125cc,pasajero,adulto,mujer,sin asistencia,449052.767,4469226.353,1,0
2021S000679,15:30:00,15.0,choque contra obstáculo fijo,nevando,maquinaria de obras,conductor,joven,hombre,sin asistencia,443284.466,4480107.051,1,1
2021S000679,15:30:00,15.0,choque contra obstáculo fijo,nevando,turismo,conductor,joven,hombre,sin asistencia,443284.466,4480107.051,1,1
2021S000680,18:20:00,4.0,caída,despejado,ciclomotor,conductor,adulto,hombre,leve,442257.188,4476245.505,1,1
2021S000682,20:55:00,20.0,colisión fronto-lateral,despejado,furgoneta,conductor,joven,hombre,sin asistencia,448150.194,4474692.603,1,1
2021S000682,20:55:00,20.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,448150.194,4474692.603,1,1
2021S000683,21:55:00,13.0,caída,despejado,ciclomotor,conductor,joven,mujer,leve,445593.687,4470551.99,1,1
2021S000684,21:20:00,3.0,alcance,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,441476.897,4473193.161,1,1
2021S000684,21:20:00,3.0,alcance,despejado,turismo,conductor,joven,mujer,sin asistencia,441476.897,4473193.161,1,1
2021S000685,21:55:00,9.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,joven,hombre,leve,438707.144,4479907.076,1,1
2021S000685,21:55:00,9.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,438707.144,4479907.076,1,1
2021S000685,21:55:00,9.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,438707.144,4479907.076,1,1
2021S000685,21:55:00,9.0,colisión fronto-lateral,despejado,turismo,pasajero,joven,hombre,sin asistencia,438707.144,4479907.076,1,1
2021S000685,21:55:00,9.0,colisión fronto-lateral,despejado,turismo,pasajero,joven,mujer,sin asistencia,438707.144,4479907.076,1,1
2021S000686,0:00:00,13.0,caída,despejado,motocicleta hasta 125cc,conductor,joven,hombre,leve,444220.741,4470496.311,1,2
2021S000688,10:00:00,5.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,mujer,sin asistencia,442559.649,4478236.738,1,1
2021S000688,10:00:00,5.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,leve,442559.649,4478236.738,1,1
2021S000690,10:00:00,11.0,colisión lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,438085.283,4471296.92,1,2
2021S000690,10:00:00,11.0,colisión lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,438085.283,4471296.92,1,2
2021S000692,11:15:00,20.0,alcance,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,447376.017,4475181.804,1,2
2021S000692,11:15:00,20.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,447376.017,4475181.804,1,2
2021S000694,16:32:00,16.0,alcance,nevando,turismo,conductor,joven,hombre,sin asistencia,445306.475,4478704.223,1,4
2021S000694,16:32:00,16.0,alcance,nevando,turismo,conductor,adulto,hombre,sin asistencia,445306.475,4478704.223,1,4
2021S000696,22:03:00,16.0,caída,nevando,motocicleta hasta 125cc,conductor,joven,hombre,sin asistencia,444157.475,4480477.009,1,3
2021S000697,15:05:00,13.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,hombre,sin asistencia,444863.654,4471282.876,1,2
2021S000697,15:05:00,13.0,colisión fronto-lateral,nublado,vmu eléctrico,conductor,adolescente,hombre,leve,444863.654,4471282.876,1,2
2021S000698,17:59:00,16.0,alcance,nevando,turismo,conductor,adulto,hombre,sin asistencia,444480.775,4479769.043,1,4
2021S000698,17:59:00,16.0,alcance,nevando,turismo,conductor,joven,hombre,sin asistencia,444480.775,4479769.043,1,4
2021S000699,14:17:00,15.0,colisión múltiple,nublado,furgoneta,conductor,adulto,hombre,sin asistencia,446790.521,4474880.99,1,2
2021S000699,14:17:00,15.0,colisión múltiple,nublado,turismo,conductor,adulto,mujer,sin asistencia,446790.521,4474880.99,1,2
2021S000699,14:17:00,15.0,colisión múltiple,nublado,turismo,conductor,adulto,hombre,sin asistencia,446790.521,4474880.99,1,2
2021S000699,14:17:00,15.0,colisión múltiple,nublado,turismo,pasajero,adulto,mujer,sin asistencia,446790.521,4474880.99,1,2
2021S000700,17:15:00,6.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,440770.497,4479643.928,1,2
2021S000700,17:15:00,6.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,440770.497,4479643.928,1,2
2021S000701,18:35:00,16.0,choque contra obstáculo fijo,nevando,turismo,conductor,joven,hombre,sin asistencia,445780.54,4480304.845,1,4
2021S000701,18:35:00,16.0,choque contra obstáculo fijo,nevando,turismo,conductor,adulto,hombre,sin asistencia,445780.54,4480304.845,1,4
2021S000701,18:35:00,16.0,choque contra obstáculo fijo,nevando,turismo,conductor,joven,hombre,sin asistencia,445780.54,4480304.845,1,4
2021S000702,18:45:00,20.0,colisión fronto-lateral,lluvia débil,motocicleta > 125cc,conductor,adulto,hombre,sin asistencia,447031.801,4477639.944,1,2
2021S000702,18:45:00,20.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,447031.801,4477639.944,1,2
2021S000703,19:30:00,15.0,colisión lateral,despejado,autobús articulado,conductor,adulto,hombre,sin asistencia,444117.835,4478889.591,1,2
2021S000703,19:30:00,15.0,colisión lateral,despejado,furgoneta,conductor,joven,hombre,sin asistencia,444117.835,4478889.591,1,2
2021S000704,20:15:00,3.0,atropello a persona,lluvia débil,motocicleta hasta 125cc,conductor,joven,hombre,leve,443173.291,4472380.643,1,2
2021S000704,20:15:00,3.0,atropello a persona,lluvia débil,motocicleta hasta 125cc,peatón,adulto,mujer,leve,443173.291,4472380.643,1,2
2021S000704,20:15:00,3.0,atropello a persona,lluvia débil,motocicleta hasta 125cc,peatón,niños,mujer,sin asistencia,443173.291,4472380.643,1,2
2021S000705,19:15:00,1.0,choque contra obstáculo fijo,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,438668.795,4473960.417,1,2
2021S000706,17:15:00,2.0,caída,nublado,motocicleta hasta 125cc,conductor,adulto,hombre,sin asistencia,441929.041,4472410.41,1,2
2021S000706,17:15:00,2.0,caída,nublado,motocicleta hasta 125cc,pasajero,adulto,mujer,leve,441929.041,4472410.41,1,2
2021S000707,13:35:00,1.0,caída,lluvia débil,motocicleta hasta 125cc,conductor,adulto,hombre,leve,440880.998,4475306.397,1,2
2021S000708,19:52:00,4.0,colisión fronto-lateral,lluvia débil,motocicleta hasta 125cc,conductor,joven,hombre,leve,443771.915,4476922.826,1,2
2021S000708,19:52:00,4.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,443771.915,4476922.826,1,2
2021S000709,21:00:00,4.0,caída,lluvia débil,motocicleta hasta 125cc,conductor,joven,hombre,leve,442037.156,4476250.426,1,2
2021S000710,22:50:00,13.0,colisión lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,443068.532,4470564.302,1,2
2021S000710,22:50:00,13.0,colisión lateral,despejado,furgoneta,conductor,joven,hombre,sin asistencia,443068.532,4470564.302,1,2
2021S000711,22:45:00,2.0,alcance,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,438829.873,4473997.499,1,2
2021S000711,22:45:00,2.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,438829.873,4473997.499,1,2
2021S000714,22:25:00,9.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,433651.543,4477739.503,1,2
2021S000714,22:25:00,9.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,433651.543,4477739.503,1,2
2021S000714,22:25:00,9.0,colisión lateral,despejado,turismo,pasajero,adulto,mujer,sin asistencia,433651.543,4477739.503,1,2
2021S000717,12:10:00,11.0,alcance,nublado,furgoneta,conductor,joven,hombre,sin asistencia,439548.282,4471972.58,1,2
2021S000717,12:10:00,11.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,439548.282,4471972.58,1,2
2021S000719,0:20:00,5.0,alcance,lluvia débil,camión rígido,conductor,adulto,hombre,sin asistencia,443345.047,4478181.712,1,3
2021S000719,0:20:00,5.0,alcance,lluvia débil,camión rígido,pasajero,joven,hombre,sin asistencia,443345.047,4478181.712,1,3
2021S000719,0:20:00,5.0,alcance,lluvia débil,camión rígido,pasajero,adulto,hombre,sin asistencia,443345.047,4478181.712,1,3
2021S000719,0:20:00,5.0,alcance,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,443345.047,4478181.712,1,3
2021S000720,14:00:00,7.0,colisión lateral,lluvia débil,furgoneta,conductor,joven,hombre,sin asistencia,440544.701,4476873.231,1,2
2021S000720,14:00:00,7.0,colisión lateral,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,440544.701,4476873.231,1,2
2021S000721,12:15:00,3.0,colisión lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,442492.058,4474369.451,1,4
2021S000721,12:15:00,3.0,colisión lateral,despejado,furgoneta,conductor,joven,hombre,sin asistencia,442492.058,4474369.451,1,4
2021S000723,8:15:00,4.0,colisión lateral,lluvia débil,motocicleta > 125cc,conductor,adulto,mujer,leve,441496.912,4475222.874,1,3
2021S000723,8:15:00,4.0,colisión lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,441496.912,4475222.874,1,3
2021S000724,13:30:00,4.0,colisión fronto-lateral,nublado,motocicleta > 125cc,conductor,adulto,hombre,leve,441567.415,4476270.409,1,2
2021S000724,13:30:00,4.0,colisión fronto-lateral,nublado,turismo,conductor,joven,mujer,sin asistencia,441567.415,4476270.409,1,2
2021S000725,12:00:00,6.0,alcance,nublado,camión rígido,conductor,adulto,hombre,sin asistencia,441164.11,4479190.144,1,3
2021S000725,12:00:00,6.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,441164.11,4479190.144,1,3
2021S000726,11:15:00,4.0,alcance,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,443834.77,4475856.18,1,2
2021S000726,11:15:00,4.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,443834.77,4475856.18,1,2
2021S000727,8:40:00,14.0,caída,despejado,motocicleta > 125cc,conductor,adulto,mujer,sin asistencia,443972.114,4473036.842,1,0
2021S000728,12:20:00,4.0,colisión fronto-lateral,lluvia débil,camión rígido,conductor,joven,hombre,sin asistencia,443410.811,4476218.849,1,3
2021S000728,12:20:00,4.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,443410.811,4476218.849,1,3
2021S000729,8:00:00,14.0,caída,despejado,motocicleta hasta 125cc,conductor,adulto,mujer,leve,445123.052,4474060.131,1,2
2021S000730,20:50:00,8.0,colisión lateral,nevando,tractocamión,conductor,adulto,hombre,sin asistencia,441059.052,4483569.504,1,6
2021S000730,20:50:00,8.0,colisión lateral,nevando,turismo,conductor,joven,hombre,sin asistencia,441059.052,4483569.504,1,6
2021S000733,16:15:00,5.0,colisión lateral,despejado,autobus emt,conductor,adulto,hombre,sin asistencia,442824.679,4480356.629,1,2
2021S000733,16:15:00,5.0,colisión lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,442824.679,4480356.629,1,2
2021S000735,15:50:00,9.0,alcance,lluvia débil,motocicleta > 125cc,conductor,adulto,hombre,leve,437586.912,4476415.726,1,3
2021S000735,15:50:00,9.0,alcance,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,437586.912,4476415.726,1,3
2021S000735,15:50:00,9.0,alcance,lluvia débil,turismo,pasajero,adulto,hombre,sin asistencia,437586.912,4476415.726,1,3
2021S000736,15:45:00,19.0,colisión fronto-lateral,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,451345.845,4473552.811,1,3
2021S000737,16:40:00,16.0,alcance,nevando,autobús,conductor,adulto,hombre,sin asistencia,445777.259,4480316.477,1,4
2021S000737,16:40:00,16.0,alcance,nevando,turismo,conductor,adulto,hombre,sin asistencia,445777.259,4480316.477,1,4
2021S000739,16:50:00,19.0,colisión frontal,lluvia débil,tractocamión,conductor,adulto,hombre,sin asistencia,450307.495,4472935.848,1,3
2021S000739,16:50:00,19.0,colisión frontal,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,450307.495,4472935.848,1,3
2021S000741,16:15:00,16.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,444138.685,4483450.018,1,6
2021S000741,16:15:00,16.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,444138.685,4483450.018,1,6
2021S000742,19:09:00,3.0,colisión frontal,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,443583.182,4473248.659,1,3
2021S000742,19:09:00,3.0,colisión frontal,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,443583.182,4473248.659,1,3
2021S000742,19:09:00,3.0,colisión frontal,lluvia débil,turismo,pasajero,niños,hombre,sin asistencia,443583.182,4473248.659,1,3
2021S000743,17:30:00,3.0,colisión fronto-lateral,lluvia débil,motocicleta > 125cc,conductor,joven,hombre,leve,443296.284,4472863.523,1,3
2021S000743,17:30:00,3.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,443296.284,4472863.523,1,3
2021S000745,19:40:00,3.0,alcance,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,443314.626,4472416.188,1,3
2021S000745,19:40:00,3.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,443314.626,4472416.188,1,3
2021S000745,19:40:00,3.0,alcance,lluvia débil,turismo,pasajero,adulto,mujer,sin asistencia,443314.626,4472416.188,1,3
2021S000746,20:15:00,6.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,441055.808,4477909.096,1,3
